,Year,NOC,Participants,Event_count,Bronze,Silver,Gold,Total Medals,host,Total_Strength,Excellent_Athletes_Count,Consecutive_Medals_Count,Consecutive_Gold_Count,Total_Event
940,2016,MRI,11,11,0.0,0.0,0.0,0.0,1,1.3,2,0,0,306
941,2016,MTN,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,306
942,2016,MYA,7,8,0.0,0.0,0.0,0.0,1,0.8,0,0,0,306
943,2016,NAM,10,9,0.0,0.0,0.0,0.0,1,1.8,4,0,0,306
944,2016,NCA,5,5,0.0,0.0,0.0,0.0,1,0.6000000000000001,1,0,0,306
945,2016,NED,237,122,4.0,7.0,8.0,19.0,1,235.925,131,17,6,306
946,2016,NEP,7,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,306
947,2016,NGR,71,36,1.0,0.0,0.0,1.0,1,27.25,40,0,0,306
948,2016,NIG,6,6,0.0,1.0,0.0,1.0,1,3.3000000000000003,1,0,0,306
949,2016,NOR,62,53,4.0,0.0,0.0,4.0,1,62.075,37,9,4,306
950,2016,NRU,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,306
951,2016,NZL,195,100,5.0,9.0,4.0,18.0,1,139.775,90,10,5,306
952,2016,OMA,4,4,0.0,0.0,0.0,0.0,1,0.5,1,0,0,306
953,2016,PAK,7,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,306
954,2016,PAN,10,14,0.0,0.0,0.0,0.0,1,1.7000000000000002,2,0,0,306
955,2016,PAR,11,11,0.0,0.0,0.0,0.0,1,1.7,5,0,0,306
956,2016,PER,28,28,0.0,0.0,0.0,0.0,1,4.2,6,0,0,306
957,2016,PHI,13,13,0.0,1.0,0.0,1.0,1,4.300000000000001,3,0,0,306
958,2016,PLE,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,306
959,2016,PLW,5,6,0.0,0.0,0.0,0.0,1,0.8,2,0,0,306
960,2016,PNG,8,8,0.0,0.0,0.0,0.0,1,1.3,3,0,0,306
961,2016,POL,234,144,6.0,3.0,2.0,11.0,1,77.3,110,6,1,306
962,2016,POR,90,61,1.0,0.0,0.0,1.0,1,19.8,39,0,0,306
963,2016,PRK,30,28,2.0,3.0,2.0,7.0,1,29.650000000000002,22,1,0,306
964,2016,PUR,40,27,0.0,0.0,1.0,1.0,1,11.35,9,0,0,306
965,2016,QAT,37,20,0.0,1.0,0.0,1.0,1,7.78,4,1,0,306
966,2016,ROT,10,12,0.0,0.0,0.0,0.0,1,1.2000000000000002,0,0,0,306
967,2016,ROU,95,62,2.0,1.0,1.0,4.0,1,51.625,50,1,0,306
968,2016,RSA,135,70,2.0,6.0,2.0,10.0,1,60.925000000000004,53,3,0,306
969,2016,RUS,284,181,20.0,17.0,19.0,56.0,1,409.355,214,24,10,306
970,2016,RWA,7,7,0.0,0.0,0.0,0.0,1,0.8,1,0,0,306
971,2016,SAM,8,9,0.0,0.0,0.0,0.0,1,0.9,0,0,0,306
972,2016,SEN,22,11,0.0,0.0,0.0,0.0,1,2.6,4,0,0,306
973,2016,SEY,10,10,0.0,0.0,0.0,0.0,1,1.3,3,0,0,306
974,2016,SGP,24,24,0.0,0.0,1.0,1.0,1,9.05,9,1,0,306
975,2016,SKN,6,4,0.0,0.0,0.0,0.0,1,1.6,5,0,0,306
976,2016,SLE,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,306
977,2016,SLO,63,45,1.0,2.0,1.0,4.0,1,17.8,30,0,0,306
978,2016,SMR,4,3,0.0,0.0,0.0,0.0,1,0.5,1,0,0,306
979,2016,SOL,3,3,0.0,0.0,0.0,0.0,1,0.4,1,0,0,306
980,2016,SOM,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,306
981,2016,SRB,103,56,2.0,4.0,2.0,8.0,1,159.0,84,9,0,306
982,2016,SRI,9,10,0.0,0.0,0.0,0.0,1,1.5,4,0,0,306
983,2016,SSD,3,3,0.0,0.0,0.0,0.0,1,0.4,1,0,0,306
984,2016,STP,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,306
985,2016,SUD,6,6,0.0,0.0,0.0,0.0,1,0.7000000000000001,1,0,0,306
986,2016,SUI,102,80,2.0,2.0,3.0,7.0,1,48.1,38,2,0,306
987,2016,SUR,6,6,0.0,0.0,0.0,0.0,1,0.8,1,0,0,306
988,2016,SVK,51,49,0.0,2.0,2.0,4.0,1,32.96,27,1,0,306
989,2016,SWE,150,79,3.0,6.0,2.0,11.0,1,96.69000000000001,89,0,0,306
990,2016,SWZ,2,2,0.0,0.0,0.0,0.0,1,0.30000000000000004,1,0,0,306
991,2016,SYR,7,7,0.0,0.0,0.0,0.0,1,1.1,3,0,0,306
992,2016,TAN,7,5,0.0,0.0,0.0,0.0,1,0.8,1,0,0,306
993,2016,TGA,7,7,0.0,0.0,0.0,0.0,1,0.8,1,0,0,306
994,2016,THA,54,45,2.0,2.0,2.0,6.0,1,25.3,18,1,0,306
995,2016,TJK,7,7,0.0,0.0,1.0,1.0,1,2.125,1,0,0,306
996,2016,TKM,9,9,0.0,0.0,0.0,0.0,1,1.0,1,0,0,306
997,2016,TLS,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,306
998,2016,TOG,5,5,0.0,0.0,0.0,0.0,1,0.6000000000000001,1,0,0,306
999,2016,TPE,55,46,2.0,0.0,1.0,3.0,1,16.35,21,1,0,306
1000,2016,TTO,28,24,1.0,0.0,0.0,1.0,1,24.6,27,4,0,306
1001,2016,TUN,61,47,3.0,0.0,0.0,3.0,1,17.0,28,1,0,306
1002,2016,TUR,100,88,4.0,3.0,1.0,8.0,1,32.975,41,3,0,306
1003,2016,TUV,1,1,0.0,0.0,0.0,0.0,1,0.1,0,0,0,306
1004,2016,UAE,12,11,1.0,0.0,0.0,1.0,1,2.15,2,0,0,306
1005,2016,UGA,21,14,0.0,0.0,0.0,0.0,1,5.05,4,0,0,306
1006,2016,UKR,204,142,4.0,5.0,2.0,11.0,1,83.675,109,3,1,306
1007,2016,URU,17,14,0.0,0.0,0.0,0.0,1,1.8,1,0,0,306
1008,2016,USA,555,245,38.0,37.0,46.0,121.0,1,1126.7,399,82,52,306
1009,2016,UZB,70,69,7.0,2.0,4.0,13.0,1,40.095,35,0,0,306
1010,2016,VAN,4,4,0.0,0.0,0.0,0.0,1,0.5,1,0,0,306
1011,2016,VEN,85,77,2.0,1.0,0.0,3.0,1,21.25,41,0,0,306
1012,2016,VIE,22,24,0.0,1.0,1.0,2.0,1,7.3,8,0,0,306
1013,2016,VIN,4,4,0.0,0.0,0.0,0.0,1,0.6,1,0,0,306
1014,2016,YEM,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,306
1015,2016,ZAM,7,7,0.0,0.0,0.0,0.0,1,0.9,2,0,0,306
1016,2016,ZIM,30,13,0.0,0.0,0.0,0.0,1,9.33,6,2,1,306
1017,2020,AFG,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1018,2020,ALB,9,10,0.0,0.0,0.0,0.0,1,1.0,0,0,0,339
1019,2020,ALG,41,43,0.0,0.0,0.0,0.0,1,4.5,0,0,0,339
1020,2020,AND,2,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1021,2020,ANG,20,6,0.0,0.0,0.0,0.0,1,2.0,0,0,0,339
1022,2020,ANT,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1023,2020,ARG,189,61,2.0,1.0,0.0,3.0,1,91.9,43,0,0,339
1024,2020,ARM,17,19,2.0,2.0,0.0,4.0,1,9.1,4,0,0,339
1025,2020,ARU,3,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1026,2020,ASA,6,5,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1027,2020,AUS,489,193,22.0,7.0,17.0,46.0,1,361.7,131,0,0,339
1028,2020,AUT,76,70,5.0,1.0,1.0,7.0,1,22.0,7,0,0,339
1029,2020,AZE,44,51,4.0,3.0,0.0,7.0,1,17.2,7,0,0,339
1030,2020,BAH,16,12,0.0,0.0,2.0,2.0,1,11.2,2,0,0,339
1031,2020,BAN,6,7,0.0,0.0,0.0,0.0,1,0.8,0,0,0,339
1032,2020,BAR,8,9,0.0,0.0,0.0,0.0,1,0.9,0,0,0,339
1033,2020,BDI,6,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,339
1034,2020,BEL,130,77,3.0,1.0,3.0,7.0,1,116.6,27,0,0,339
1035,2020,BEN,7,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,339
1036,2020,BER,2,2,0.0,0.0,1.0,1.0,1,4.699999999999999,1,0,0,339
1037,2020,BHU,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1038,2020,BIH,7,8,0.0,0.0,0.0,0.0,1,0.8,0,0,0,339
1039,2020,BIZ,3,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1040,2020,BLR,103,89,3.0,3.0,1.0,7.0,1,37.1,10,0,0,339
1041,2020,BOL,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1042,2020,BOT,14,9,1.0,0.0,0.0,1.0,1,7.0,6,0,0,339
1043,2020,BRA,319,142,8.0,6.0,7.0,21.0,1,226.1,55,0,0,339
1044,2020,BRN,32,14,0.0,1.0,0.0,1.0,1,6.1000000000000005,2,0,0,339
1045,2020,BRU,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1046,2020,BUL,42,45,2.0,1.0,3.0,6.0,1,41.599999999999994,10,0,0,339
1047,2020,BUR,7,8,1.0,0.0,0.0,1.0,1,1.7,1,0,0,339
1048,2020,CAF,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1049,2020,CAM,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1050,2020,CAN,386,182,11.0,6.0,7.0,24.0,1,276.8,85,0,0,339
1051,2020,CAY,5,9,0.0,0.0,0.0,0.0,1,0.9,0,0,0,339
1052,2020,CGO,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1053,2020,CHA,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1054,2020,CHI,57,34,0.0,0.0,0.0,0.0,1,6.300000000000001,0,0,0,339
1055,2020,CHN,417,210,18.0,32.0,38.0,88.0,1,484.9,141,0,0,339
1056,2020,CIV,31,11,1.0,0.0,0.0,1.0,1,4.1000000000000005,1,0,0,339
1057,2020,CMR,12,12,0.0,0.0,0.0,0.0,1,1.2000000000000002,0,0,0,339
1058,2020,COD,7,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,339
1059,2020,COK,6,9,0.0,0.0,0.0,0.0,1,0.9,0,0,0,339
1060,2020,COL,69,56,1.0,4.0,0.0,5.0,1,19.400000000000002,5,0,0,339
1061,2020,COM,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1062,2020,CPV,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1063,2020,CRC,14,17,0.0,0.0,0.0,0.0,1,1.8,0,0,0,339
1064,2020,CRO,60,47,2.0,3.0,3.0,8.0,1,42.5,11,0,0,339
1065,2020,CUB,69,64,5.0,3.0,7.0,15.0,1,56.8,16,0,0,339
1066,2020,CYP,15,22,0.0,0.0,0.0,0.0,1,2.3000000000000003,0,0,0,339
1067,2020,CZE,115,89,3.0,4.0,4.0,11.0,1,52.0,13,0,0,339
1068,2020,DEN,108,63,4.0,4.0,3.0,11.0,1,101.10000000000001,33,0,0,339
1069,2020,DJI,4,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1070,2020,DMA,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1071,2020,DOM,66,31,2.0,3.0,0.0,5.0,1,48.300000000000004,32,0,0,339
1072,2020,ECU,47,35,0.0,1.0,2.0,3.0,1,16.9,3,0,0,339
1073,2020,EGY,140,94,4.0,1.0,1.0,6.0,1,30.3,6,0,0,339
1074,2020,EOR,29,30,0.0,0.0,0.0,0.0,1,3.5,0,0,0,339
1075,2020,ERI,13,10,0.0,0.0,0.0,0.0,1,1.4000000000000001,0,0,0,339
1076,2020,ESA,5,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,339
1077,2020,ESP,334,146,6.0,8.0,3.0,17.0,1,199.60000000000002,71,0,0,339
1078,2020,EST,33,28,1.0,0.0,1.0,2.0,1,23.099999999999998,5,0,0,339
1079,2020,ETH,37,15,2.0,1.0,1.0,4.0,1,12.8,4,0,0,339
1080,2020,FIJ,32,8,1.0,0.0,1.0,2.0,1,73.39999999999999,26,0,0,339
1081,2020,FIN,45,37,2.0,0.0,0.0,2.0,1,6.7,2,0,0,339
1082,2020,FRA,396,194,11.0,12.0,10.0,33.0,1,490.3,141,0,0,339
1083,2020,FSM,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1084,2020,GAB,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1085,2020,GAM,4,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1086,2020,GBR,392,197,22.0,21.0,22.0,65.0,1,406.7,141,0,0,339
1087,2020,GBS,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1088,2020,GEO,35,35,1.0,5.0,2.0,8.0,1,27.0,8,0,0,339
1089,2020,GEQ,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1090,2020,GER,415,206,16.0,11.0,10.0,37.0,1,255.0,81,0,0,339
1091,2020,GHA,14,11,1.0,0.0,0.0,1.0,1,2.5,1,0,0,339
1092,2020,GRE,82,58,1.0,1.0,2.0,4.0,1,55.0,16,0,0,339
1093,2020,GRN,6,6,1.0,0.0,0.0,1.0,1,1.5,1,0,0,339
1094,2020,GUA,24,17,0.0,0.0,0.0,0.0,1,2.4000000000000004,0,0,0,339
1095,2020,GUI,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1096,2020,GUM,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1097,2020,GUY,7,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,339
1098,2020,HAI,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1099,2020,HKG,44,35,3.0,2.0,1.0,6.0,1,20.900000000000002,8,0,0,339
1100,2020,HON,27,7,0.0,0.0,0.0,0.0,1,2.8000000000000003,0,0,0,339
1101,2020,HUN,171,110,7.0,7.0,6.0,20.0,1,114.6,51,0,0,339
1102,2020,INA,28,23,3.0,1.0,1.0,5.0,1,17.9,6,0,0,339
1103,2020,IND,126,72,4.0,2.0,1.0,7.0,1,43.9,24,0,0,339
1104,2020,IRI,65,44,2.0,2.0,3.0,7.0,1,28.3,7,0,0,339
1105,2020,IRL,125,76,2.0,0.0,2.0,4.0,1,33.0,8,0,0,339
1106,2020,IRQ,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1107,2020,ISL,4,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1108,2020,ISR,90,68,2.0,0.0,2.0,4.0,1,32.6,14,0,0,339
1109,2020,ISV,4,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1110,2020,ITA,377,198,20.0,10.0,10.0,40.0,1,230.6,76,0,0,339
1111,2020,IVB,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1112,2020,JAM,61,32,4.0,1.0,4.0,9.0,1,61.8,21,0,0,339
1113,2020,JOR,14,15,1.0,1.0,0.0,2.0,1,5.1000000000000005,2,0,0,339
1114,2020,JPN,613,222,17.0,14.0,27.0,58.0,1,515.1999999999999,131,0,0,339
1115,2020,KAZ,97,82,8.0,0.0,0.0,8.0,1,18.8,8,0,0,339
1116,2020,KEN,87,26,2.0,4.0,4.0,10.0,1,39.5,10,0,0,339
1117,2020,KGZ,16,17,1.0,2.0,0.0,3.0,1,8.0,3,0,0,339
1118,2020,KIR,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1119,2020,KOR,237,120,10.0,4.0,6.0,20.0,1,131.0,38,0,0,339
1120,2020,KOS,11,11,0.0,0.0,2.0,2.0,1,10.1,2,0,0,339
1121,2020,KSA,33,12,0.0,1.0,0.0,1.0,1,6.000000000000001,1,0,0,339
1122,2020,KUW,10,8,1.0,0.0,0.0,1.0,1,1.9000000000000001,1,0,0,339
1123,2020,LAO,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1124,2020,LAT,33,26,1.0,0.0,1.0,2.0,1,22.7,5,0,0,339
1125,2020,LBA,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1126,2020,LBN,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1127,2020,LBR,3,3,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1128,2020,LCA,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1129,2020,LES,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1130,2020,LIE,5,8,0.0,0.0,0.0,0.0,1,0.9,0,0,0,339
1131,2020,LTU,42,46,0.0,1.0,0.0,1.0,1,8.600000000000001,1,0,0,339
1132,2020,LUX,12,11,0.0,0.0,0.0,0.0,1,1.4000000000000001,0,0,0,339
1133,2020,MAD,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1134,2020,MAR,46,37,0.0,0.0,1.0,1.0,1,9.6,1,0,0,339
1135,2020,MAS,30,37,1.0,1.0,0.0,2.0,1,9.200000000000001,3,0,0,339
1136,2020,MAW,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1137,2020,MDA,20,23,1.0,0.0,0.0,1.0,1,3.5,1,0,0,339
1138,2020,MDV,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1139,2020,MEX,162,87,4.0,0.0,0.0,4.0,1,43.9,27,0,0,339
1140,2020,MGL,43,43,3.0,1.0,0.0,4.0,1,11.5,4,0,0,339
1141,2020,MHL,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1142,2020,MKD,8,8,0.0,1.0,0.0,1.0,1,3.5000000000000004,1,0,0,339
1143,2020,MLI,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1144,2020,MLT,6,8,0.0,0.0,0.0,0.0,1,0.8,0,0,0,339
1145,2020,MNE,35,9,0.0,0.0,0.0,0.0,1,3.5,0,0,0,339
1146,2020,MON,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1147,2020,MOZ,10,9,0.0,0.0,0.0,0.0,1,1.0,0,0,0,339
1148,2020,MRI,8,8,0.0,0.0,0.0,0.0,1,0.8,0,0,0,339
1149,2020,MTN,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1150,2020,MYA,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1151,2020,NAM,11,10,0.0,1.0,0.0,1.0,1,3.8000000000000007,1,0,0,339
1152,2020,NCA,8,8,0.0,0.0,0.0,0.0,1,0.8,0,0,0,339
1153,2020,NED,282,123,14.0,12.0,10.0,36.0,1,262.3,72,0,0,339
1154,2020,NEP,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1155,2020,NGR,53,31,1.0,1.0,0.0,2.0,1,10.4,2,0,0,339
1156,2020,NIG,7,7,0.0,0.0,0.0,0.0,1,0.7000000000000001,0,0,0,339
1157,2020,NOR,93,60,2.0,2.0,4.0,8.0,1,53.5,23,0,0,339
1158,2020,NRU,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1159,2020,NZL,228,90,7.0,6.0,7.0,20.0,1,241.2,65,0,0,339
1160,2020,OMA,4,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1161,2020,PAK,10,9,0.0,0.0,0.0,0.0,1,1.0,0,0,0,339
1162,2020,PAN,10,11,0.0,0.0,0.0,0.0,1,1.1,0,0,0,339
1163,2020,PAR,8,9,0.0,0.0,0.0,0.0,1,0.9,0,0,0,339
1164,2020,PER,35,35,0.0,0.0,0.0,0.0,1,4.2,0,0,0,339
1165,2020,PHI,19,26,1.0,2.0,1.0,4.0,1,13.5,4,0,0,339
1166,2020,PLE,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1167,2020,PLW,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1168,2020,PNG,8,8,0.0,0.0,0.0,0.0,1,0.8,0,0,0,339
1169,2020,POL,218,137,5.0,5.0,4.0,14.0,1,136.2,36,0,0,339
1170,2020,POR,93,65,2.0,1.0,1.0,4.0,1,21.75,5,0,0,339
1171,2020,PUR,37,24,0.0,0.0,1.0,1.0,1,8.4,1,0,0,339
1172,2020,QAT,16,15,1.0,0.0,2.0,3.0,1,12.5,4,0,0,339
1173,2020,ROC,341,202,23.0,28.0,20.0,71.0,1,481.8,149,0,0,339
1174,2020,ROU,104,57,0.0,3.0,1.0,4.0,1,39.800000000000004,9,0,0,339
1175,2020,RSA,181,73,0.0,2.0,1.0,3.0,1,31.0,3,0,0,339
1176,2020,RWA,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1177,2020,SAM,8,11,0.0,0.0,0.0,0.0,1,1.3,0,0,0,339
1178,2020,SEN,9,9,0.0,0.0,0.0,0.0,1,0.9,0,0,0,339
1179,2020,SEY,5,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1180,2020,SGP,22,23,0.0,0.0,0.0,0.0,1,3.0,0,0,0,339
1181,2020,SKN,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1182,2020,SLE,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1183,2020,SLO,53,43,1.0,1.0,3.0,5.0,1,23.5,5,0,0,339
1184,2020,SMR,5,7,2.0,1.0,0.0,3.0,1,8.0,4,0,0,339
1185,2020,SOL,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1186,2020,SOM,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1187,2020,SRB,87,47,5.0,1.0,3.0,9.0,1,98.3,35,0,0,339
1188,2020,SRI,9,13,0.0,0.0,0.0,0.0,1,1.3,0,0,0,339
1189,2020,SSD,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1190,2020,STP,3,3,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1191,2020,SUD,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1192,2020,SUI,116,96,6.0,4.0,3.0,13.0,1,52.900000000000006,15,0,0,339
1193,2020,SUR,3,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1194,2020,SVK,41,42,1.0,2.0,1.0,4.0,1,19.1,7,0,0,339
1195,2020,SWE,136,77,0.0,6.0,3.0,9.0,1,119.9,34,0,0,339
1196,2020,SWZ,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1197,2020,SYR,6,6,1.0,0.0,0.0,1.0,1,1.5,1,0,0,339
1198,2020,TAN,3,2,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1199,2020,TGA,6,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1200,2020,THA,41,33,1.0,0.0,1.0,2.0,1,10.2,2,0,0,339
1201,2020,TJK,10,10,0.0,0.0,0.0,0.0,1,1.0,0,0,0,339
1202,2020,TKM,9,10,0.0,1.0,0.0,1.0,1,3.7,1,0,0,339
1203,2020,TLS,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1204,2020,TOG,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,339
1205,2020,TPE,68,61,6.0,4.0,2.0,12.0,1,47.7,16,0,0,339
1206,2020,TTO,33,25,0.0,0.0,0.0,0.0,1,4.4,0,0,0,339
1207,2020,TUN,63,50,0.0,1.0,1.0,2.0,1,14.5,2,0,0,339
1208,2020,TUR,107,94,9.0,2.0,2.0,13.0,1,36.4,13,0,0,339
1209,2020,TUV,2,2,0.0,0.0,0.0,0.0,1,0.2,0,0,0,339
1210,2020,UAE,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1211,2020,UGA,25,18,1.0,1.0,2.0,4.0,1,15.4,4,0,0,339
1212,2020,UKR,153,121,12.0,6.0,1.0,19.0,1,64.8,29,0,0,339
1213,2020,URU,11,9,0.0,0.0,0.0,0.0,1,1.1,0,0,0,339
1214,2020,USA,633,245,33.0,41.0,39.0,113.0,1,958.6,298,0,0,339
1215,2020,UZB,67,69,2.0,0.0,3.0,5.0,1,23.8,5,0,0,339
1216,2020,VAN,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1217,2020,VEN,43,35,0.0,3.0,1.0,4.0,1,17.3,4,0,0,339
1218,2020,VIE,18,21,0.0,0.0,0.0,0.0,1,2.3000000000000003,0,0,0,339
1219,2020,VIN,3,3,0.0,0.0,0.0,0.0,1,0.30000000000000004,0,0,0,339
1220,2020,YEM,5,6,0.0,0.0,0.0,0.0,1,0.6000000000000001,0,0,0,339
1221,2020,ZAM,30,10,0.0,0.0,0.0,0.0,1,3.1,0,0,0,339
1222,2020,ZIM,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,339
1223,2024,AFG,6,6,0.0,0.0,0.0,0.0,1,1.0,3,0,0,329
1224,2024,AIN,32,30,1.0,3.0,1.0,5.0,1,24.05,15,1,1,329
1225,2024,ALB,8,9,2.0,0.0,0.0,2.0,1,2.8,3,0,0,329
1226,2024,ALG,46,47,1.0,0.0,2.0,3.0,1,15.899999999999999,8,0,0,329
1227,2024,AND,2,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,329
1228,2024,ANG,25,10,0.0,0.0,0.0,0.0,1,2.6,0,0,0,329
1229,2024,ANT,5,5,0.0,0.0,0.0,0.0,1,0.7000000000000001,2,0,0,329
1230,2024,ARG,143,41,1.0,1.0,1.0,3.0,1,40.7,29,0,0,329
1231,2024,ARM,15,16,1.0,3.0,0.0,4.0,1,12.200000000000001,8,2,0,329
1232,2024,ARU,6,7,0.0,0.0,0.0,0.0,1,0.8,1,0,0,329
1233,2024,ASA,2,2,0.0,0.0,0.0,0.0,1,0.30000000000000004,1,0,0,329
1234,2024,AUS,474,205,16.0,18.0,18.0,52.0,1,378.6,195,7,4,329
1235,2024,AUT,84,76,3.0,0.0,2.0,5.0,1,35.95,32,1,0,329
1236,2024,AZE,48,41,3.0,2.0,2.0,7.0,1,22.75,18,0,0,329
1237,2024,BAH,19,13,0.0,0.0,0.0,0.0,1,7.0,4,0,0,329
1238,2024,BAN,5,5,0.0,0.0,0.0,0.0,1,0.5,0,0,0,329
1239,2024,BAR,4,4,0.0,0.0,0.0,0.0,1,0.6000000000000001,2,0,0,329
1240,2024,BDI,7,7,0.0,0.0,0.0,0.0,1,0.8,0,0,0,329
1241,2024,BEL,177,93,5.0,1.0,3.0,9.0,1,50.35,55,2,1,329
1242,2024,BEN,5,5,0.0,0.0,0.0,0.0,1,0.7000000000000001,2,0,0,329
1243,2024,BER,8,7,0.0,0.0,0.0,0.0,1,3.25,2,0,0,329
1244,2024,BHU,3,3,0.0,0.0,0.0,0.0,1,0.4,1,0,0,329
1245,2024,BIH,5,6,0.0,0.0,0.0,0.0,1,0.9,3,0,0,329
1246,2024,BIZ,1,1,0.0,0.0,0.0,0.0,1,0.2,1,0,0,329
1247,2024,BOL,4,4,0.0,0.0,0.0,0.0,1,0.4,0,0,0,329
